,ordinate,abscissa
351,592.9997336057714,351
352,563.492247970051,352
353,587.8090550882713,353
354,567.5765341567196,354
355,557.4721804934923,355
356,552.5408844263944,356
357,544.1814727349264,357
358,518.4525332873233,358
359,544.2697909825316,359
360,529.5811095216839,360
361,535.2921006724009,361
362,521.7088662358673,362
363,530.5960130296007,363
364,536.4671151706739,364
365,535.8159869470148,365
366,544.1263026927568,366
367,531.170193000555,367
368,534.2428902409836,368
369,567.8655693044259,369
370,528.0052105424817,370
371,542.6331406216347,371
372,545.5615589369679,372
373,544.5919739186377,373
374,552.9605497615732,374
375,548.4301070971542,375
376,554.554326306898,376
377,550.4887040723635,377
378,552.2948176607845,378
379,550.399311551556,379
380,554.9559860980877,380
381,559.5255982680562,381
382,553.3029218704563,382
383,558.2809513070215,383
384,545.6446395027949,384
385,548.3794835484243,385
386,544.9331290779942,386
387,540.7304798689383,387
388,553.5626515278872,388
389,552.8606464031336,389
390,550.0241028034542,390
391,558.9112554498086,391
392,564.3264942476615,392
393,566.4436972236026,393
394,551.995380984046,394
395,565.1258666652196,395
396,556.930794054815,396
397,561.441644531186,397
398,564.8034719197767,398
399,562.3058377032069,399
400,564.6661474161338,400
401,570.7484803579287,401
402,528.1673706151748,402
403,558.4520704807662,403
404,541.4740472929573,404
405,544.6933209356198,405
406,543.327765289309,406
407,507.94492536172163,407
408,549.7453168287925,408
409,531.7191606314334,409
410,527.9178254821231,410
411,522.9884698432711,411
412,538.2055799098133,412
413,532.0672825615076,413
414,540.5543888061115,414
415,539.1176217887312,415
416,532.9659808940139,416
417,539.2485445839254,417
418,543.2229465608369,418
419,530.9263891056103,419
420,535.6942117005037,420
421,526.623771516525,421
422,534.2035496945564,422
423,524.696684132211,423
424,522.4973541584915,424
425,528.8510513231156,425
426,531.1875669295991,426
427,540.5601714123572,427
428,536.2181690445052,428
429,536.5381253645321,429
430,531.6412670531423,430
431,533.0530341356973,431
432,526.3956897853463,432
433,528.7684036755687,433
434,573.8899793210978,434
435,544.8767608629935,435
436,539.0271864574618,436
437,551.1037809308411,437
438,514.1635868861633,438
439,524.3310431514794,439
440,525.3046209991169,440
441,519.9271899423845,441
442,521.8190549335205,442
443,516.4939127088178,443
444,526.8914690581546,444
445,508.13653351831954,445
446,528.831109659009,446
447,548.0134500510865,447
448,537.5944773522197,448
449,514.4153872204408,449
450,535.8461948917231,450
451,552.4368323112951,451
452,551.2903726363305,452
453,529.3159821207892,453
454,543.4146902405093,454
455,546.9546364015379,455
456,539.8466305883812,456
457,525.596933077848,457
458,558.6291306551354,458
459,540.8500931896815,459
460,553.3859161941045,460
461,542.5783903523859,461
462,545.8885556571603,462
463,533.4303509099623,463
464,553.3179090862752,464
465,557.4342331494856,465
466,546.7666785472916,466
467,537.1172165643598,467
468,540.6482922572254,468
469,543.2619704478361,469
470,548.7258193051939,470
471,554.1413076165973,471
472,549.692246549519,472
473,542.4510409133347,473
474,545.5439841683533,474
475,554.3255741008672,475
476,543.9873133570381,476
477,540.1562316119646,477
478,544.4244255841407,478
479,538.241134612867,479
480,540.6691737110715,480
481,550.2119554916778,481
482,539.408275278598,482
483,539.4518967289985,483
484,533.6663766533395,484
485,537.7451239599397,485
486,534.3222908972627,486
487,535.3225473144856,487
488,537.4388284111585,488
489,547.5803485699066,489
490,537.6112874980727,490
491,542.2998951297267,491
492,535.2473533117106,492
493,536.5446208762337,493
494,545.0572525313872,494
495,540.6826017912902,495
496,546.6244581229962,496
497,543.8365093632754,497
498,542.3630447226849,498
499,555.3201800957312,499
500,563.7190824259368,500
501,547.7335282117868,501
502,535.8969618547998,502
503,554.6975178089572,503
504,478.9176680242085,504
505,467.43390304768076,505
506,531.9241280020578,506
507,519.3284158473082,507
508,515.5252514244191,508
509,518.1971551402768,509
510,518.5263231261862,510
511,527.4759943546536,511
512,528.9421473197751,512
513,537.3010972673727,513
514,534.2128398807239,514
515,538.2897380864898,515
516,547.573692720506,516
517,535.0728420900984,517
518,532.7642037553413,518
519,535.7127722034209,519
520,535.3846518952245,520
521,528.2193816507241,521
522,529.8204196803435,522
523,537.9403126271275,523
524,530.70253901044,524
525,526.1134741239173,525
526,530.171822038687,526
527,529.0878679291471,527
528,544.1982656897492,528
529,552.4324618787484,529
530,546.5249989833396,530
531,545.7766697549181,531
532,560.5000418691525,532
533,542.4608088001621,533
534,550.4262034990268,534
535,551.9863839850445,535
536,546.5126718360332,536
537,537.4864652977592,537
538,527.1365103020905,538
539,532.3128456692607,539
540,534.9984237950616,540
541,516.6307338568351,541
542,528.9998474288332,542
543,521.3982956672662,543
544,538.4442664334983,544
545,523.1775443898941,545
546,542.8092526226055,546
547,535.5415850958408,547
548,548.9613856661252,548
549,550.6458359914963,549
550,557.9835816030131,550
551,540.1134842507194,551
552,552.9266748267493,552
553,558.5847245893192,553
554,568.2298829142271,554
555,556.0715299903227,555
556,558.3000353031064,556
557,563.5093311461833,557
558,551.723437536054,558
559,540.8089935880575,559
560,554.4862733051823,560
561,548.7367882863635,561
562,538.0057302016205,562
563,546.6176597792395,563
564,529.6940373245226,564
565,539.580376233893,565
566,527.1131992208589,566
567,551.2517455491044,567
568,538.9858756299016,568
569,546.9356909959527,569
570,531.9344440895878,570
571,548.4398160222387,571
572,533.8677247503839,572
573,546.6782107957192,573
574,545.4173703037281,574
575,546.5920277463786,575
576,554.8751836384952,576
577,552.9048662463581,577
578,564.9089156518431,578
579,554.8026026184299,579
580,539.0185983893532,580
581,532.9688910428172,581
582,529.3443810386284,582
583,533.1583573753921,583
584,527.9135961940121,584
585,522.4698649198364,585
586,528.5730158735596,586
587,526.1498517079126,587
588,517.6222327820648,588
589,509.745030298295,589
590,510.92375835171515,590
591,509.762220933905,591
592,521.751733970648,592
593,522.679552287369,593
594,543.4150209675389,594
595,552.0107066307453,595
596,536.2677920600246,596
597,523.5574515039687,597
598,537.3675074856501,598
599,532.6071107145071,599
600,522.9633528722748,600
601,530.7440779859448,601
602,523.117506170766,602
603,505.4780223668448,603
604,506.09861799204253,604
605,536.4336462690829,605
606,564.130775857196,606
607,557.5210437292503,607
608,562.8572367869116,608
609,567.6903130186049,609
610,561.5430238507018,610
611,572.5850631826693,611
612,567.94256496702,612
613,542.2206086861514,613
614,539.1741601501908,614
615,539.0294560048744,615
616,552.2213644303527,616
617,546.7538453251975,617
618,559.7743861646636,618
619,551.3704860860419,619
620,539.8999139202367,620
621,530.4650096665478,621
622,535.8251049882206,622
623,526.5125489864502,623
624,533.4683097694585,624
625,529.959294686839,625
626,531.6930189909863,626
627,526.935226486441,627
628,528.9078159810157,628
629,526.6669822781992,629
630,538.9424076924206,630
631,511.0408744921394,631
632,516.5297954940831,632
633,513.1534016508454,633
634,518.0313782259045,634
635,512.7388569976047,635
636,512.8641012653006,636
637,509.4876997134213,637
638,535.6313308779945,638
639,476.9991410173699,639
640,524.4617126010356,640
641,535.1497190927544,641
642,545.2963094366596,642
643,541.925230902841,643
644,538.0599468734126,644
645,539.784420191301,645
646,548.35821760652,646
647,544.7768330997286,647
648,547.1776025422969,648
649,543.3483255406794,649
650,549.8830883973894,650
651,543.3215245327892,651
652,547.917903185538,652
653,538.2063151522028,653
654,543.7932503226095,654
655,534.3144994240577,655
656,536.2392205885749,656
657,530.2475973504359,657
658,539.5800010897157,658
659,545.351020725283,659
660,535.8332580991515,660
661,530.4560637177641,661
662,500.8298242356803,662
663,505.37473001282933,663
664,502.8028543628073,664
665,523.9319762014413,665
666,525.8605846059922,666
667,515.9528299540698,667
668,526.0327327827443,668
669,528.0359763742538,669
670,525.4674287960484,670
671,527.9828991283068,671
672,530.3898723506588,672
673,519.2473914631955,673
674,529.7182444791911,674
675,532.2548498968445,675
676,539.5567027977684,676
677,538.2622520707329,677
678,534.9053806297285,678
679,528.0018550855659,679
680,531.1458096542617,680
681,534.0067818497404,681
682,525.4114132023668,682
683,531.8184904305809,683
684,527.2358195517508,684
685,527.0739386197798,685
686,526.6419372785313,686
687,542.1922473377074,687
688,539.2808663238952,688
689,548.3155224783785,689
690,543.8159039083052,690
691,519.2724766212723,691
692,521.5885263552634,692
693,521.4990287796238,693
694,523.4209040033408,694
695,530.9631462278232,695
696,539.3084566002813,696
697,544.5869401003534,697
698,520.0664818563944,698
699,540.0337761860724,699
700,532.5404236926366,700
701,525.2583280700719,701
702,546.2453399606051,702
703,564.2965789745358,703
704,540.338531448675,704
705,521.3696261478286,705
706,547.526293869252,706
707,539.8224324100454,707
708,538.3371317813259,708
709,545.4010461868183,709
710,531.3511754020539,710
711,537.6721020243889,711
712,536.6396899988239,712
713,547.64808408002,713
714,517.6937538430603,714
715,556.0277877069243,715
716,531.2819612695934,716
717,535.49080039093,717
718,525.2173505265896,718
719,521.9595582509003,719
720,516.754526263468,720
721,517.9304004507458,721
722,527.7028277640152,722
723,533.9790222808392,723
724,524.200716687006,724
725,545.934803206372,725
726,544.9271746490219,726
727,559.7881741759467,727
728,538.9058073322061,728
729,542.1907073044988,729
730,526.3985122414517,730
731,535.1635574884228,731
732,532.3570467603557,732
733,562.5040881352752,733
734,523.1232843096462,734
735,515.2979180893301,735
736,509.46550626132444,736
737,501.65735910639205,737
738,504.3806947888472,738
739,498.62796538186547,739
740,498.43706611775923,740
741,496.27205195907,741
742,487.2652681486456,742
743,492.8071060211081,743
744,498.1278335107196,744
745,488.2226463241402,745
746,518.9543588400152,746
747,511.62296017444004,747
748,507.0889540123102,748
749,507.80825524452723,749
750,515.887946152665,750
751,508.4368978509233,751
752,525.6050539560696,752
753,512.059705283119,753
754,504.5610513129517,754
755,521.1866001911797,755
756,513.0380347803138,756
757,515.8147184235335,757
758,524.5989111713542,758
759,515.8714742823829,759
760,508.9111714924221,760
761,531.283133314988,761
762,507.96070636601473,762
763,500.6009987305025,763
764,511.3516178035359,764
765,502.3873486421212,765
766,519.5559549526567,766
767,514.3909547958299,767
768,505.97956520596995,768
769,504.68697739048235,769
770,509.380415075804,770
771,509.69286531815925,771
772,506.94792849203213,772
773,536.3865269822101,773
774,515.4797415386456,774
775,500.5541375033946,775
776,516.2343677030861,776
777,518.6649076975548,777
778,510.61707518144493,778
779,512.5573722147992,779
780,488.3959723686147,780
781,507.6504424188405,781
782,495.21852635496873,782
783,499.93970127503354,783
784,495.67797568961566,784
785,495.031008970251,785
786,493.5394333944048,786
787,496.9358892031686,787
788,489.45671952605716,788
789,486.18433826913207,789
790,523.4074794050457,790
791,516.5937853312148,791
792,521.4574963821599,792
793,523.19542611289,793
794,517.0259186046119,794
795,511.1515113123802,795
796,517.5593706478597,796
797,522.1230307271737,797
798,509.1817923723178,798
799,522.2538180536417,799
800,521.4843709249435,800
801,501.86129437784757,801
802,507.8989907248441,802
803,504.8818396785545,803
804,518.6952133686768,804
805,510.7686378754477,805
806,509.27162135428273,806
807,505.08473198575575,807
808,509.5864281612864,808
809,510.9450229078024,809
810,504.0143090868775,810
811,496.0222473796751,811
812,496.8573266064606,812
813,505.8212335496104,813
814,494.84990186865593,814
815,500.9510301836859,815
816,503.33454240539385,816
817,497.4414874236701,817
818,497.13171288218985,818
819,501.97825979442507,819
820,510.512515659203,820
821,495.2725785075782,821
822,504.0810194778724,822
823,506.15393638644633,823
824,520.9303654786409,824
825,531.4569955933057,825
826,523.2850781142865,826
827,505.11929390335865,827
828,514.0885244625102,828
829,513.6619413203443,829
830,515.9376543294843,830
831,527.3309611100938,831
832,530.2290469677201,832
833,529.8742781787371,833
834,519.0384800665765,834
835,522.7327071729778,835
836,527.5880601069064,836
837,525.7637954714648,837
838,525.0719620412152,838
839,534.3423041040695,839
840,539.4896356199279,840
841,535.6148166707637,841
842,524.9377514288897,842
843,525.2449659500556,843
844,523.7702051915479,844
845,533.1179095435007,845
846,531.8371329844204,846
847,526.4908008873664,847
848,527.1504137034382,848
849,524.3589717822585,849
850,507.84845847702775,850
851,513.1552895527011,851
852,516.3550346942163,852
853,526.7439845467185,853
854,520.7829115494437,854
855,528.6111599641024,855
856,526.2015112247699,856
857,528.2105525778984,857
858,525.915601652317,858
859,519.5025173262002,859
860,525.3090408666792,860
861,528.5168806290392,861
862,507.50043882431595,862
863,497.3504996415908,863
864,494.50486941011457,864
865,500.6333940069612,865
866,504.7271334402961,866
867,507.8681089102421,867
868,497.7551751143126,868
869,503.97039978604334,869
870,492.0436330232535,870
871,499.2735642609971,871
872,486.1417610803193,872
873,501.7362231909818,873
874,496.1380732482687,874
875,498.75731089204055,875
876,502.71663508471306,876
877,498.5805977121893,877
878,511.94553197839804,878
879,508.25395554035765,879
880,512.6639983505318,880
881,521.5862052789868,881
882,509.5542476418733,882
883,524.5248184254136,883
884,533.0702948499114,884
885,529.0245300907121,885
886,520.7183114091556,886
887,525.4608231263322,887
888,524.1954402517333,888
889,528.8239188596144,889
890,503.7538902689313,890
891,516.8544684604981,891
892,523.4565220442491,892
893,542.2405424436714,893
894,537.2435999981935,894
895,536.6449577446884,895
896,533.059397476963,896
897,529.8155567751322,897
898,516.8406218458771,898
899,521.9150903786658,899
900,522.2253614960701,900
901,529.8446607314577,901
902,521.2319033697065,902
903,524.1520676894372,903
904,523.4613798203518,904
905,556.9485659727048,905
906,539.417391516529,906
907,536.154301187822,907
908,535.338737660064,908
909,530.8612445315706,909
910,533.2279944788669,910
911,538.7861018615769,911
912,541.5925274919349,912
913,537.0510160978462,913
914,528.3977121560058,914
915,531.2151555376831,915
916,539.2543948731145,916
917,531.7681969260664,917
918,538.8924041783607,918
919,535.8385958915861,919
920,533.9347547509744,920
921,519.2001107999401,921
922,528.6123510925565,922
923,518.3078327358185,923
924,511.0052607986277,924
925,521.3231604250605,925
926,507.8834787601064,926
927,504.02108036382367,927
928,518.9324020058689,928
929,527.1731765463782,929
930,531.5459376771951,930
931,531.6230165717204,931
932,528.5383397505834,932
933,537.7744353467444,933
934,537.4156063341719,934
935,532.633399287776,935
936,531.1405470228067,936
937,525.509052371611,937
938,538.9600627209966,938
939,539.1440270156354,939
940,526.1955854822481,940
941,523.5302894442091,941
942,511.54288477330925,942
943,512.2873934148831,943
944,533.0730425392064,944
945,516.4206118654068,945
946,527.6519439250471,946
947,528.0379162880577,947
948,529.9174018860543,948
949,528.7030671558257,949
950,540.5443156583127,950
951,534.5913995912233,951
952,533.04626943681,952
953,536.9052405840494,953
954,567.5119618094634,954
955,499.50209821193937,955
956,480.9122812176522,956
957,463.51303091020026,957
958,472.73813657493497,958
959,495.70799483699045,959
960,479.7954679417213,960
961,487.6185901536544,961
962,484.7366349727231,962
963,475.0641314970851,963
964,485.9093954368819,964
965,495.86558103010907,965
966,496.6382859734979,966
967,482.77099318938326,967
968,493.7179216975261,968
969,499.3169058593303,969
970,499.35950059303525,970
971,499.6985172374816,971
972,513.9195675348451,972
973,509.8174220513854,973
974,522.6091894016663,974
975,526.4266475344109,975
976,519.0990793203141,976
977,516.4665630369086,977
978,524.2398275113178,978
979,513.3163419376292,979
980,517.3986696474657,980
981,520.828494438033,981
982,516.2767650723524,982
983,514.2119903223852,983
984,516.6173902329557,984
985,526.3574312819668,985
986,521.921998126124,986
987,525.5536760512041,987
988,527.4240794502973,988
989,514.9392016975285,989
990,521.6583964354804,990
991,464.6449347621765,991
992,460.2030155378015,992
993,444.86991189365693,993
994,478.60804140300786,994
995,500.1117782104882,995
996,515.1291569332012,996
997,507.39376928896775,997
998,505.21577502956404,998
999,505.18876902974705,999
1000,522.3184991709009,1000
1001,520.5897817564119,1001
1002,494.31950803660106,1002
1003,493.1680274019219,1003
1004,489.41172234536805,1004
1005,492.1920905137803,1005
1006,494.6830025513375,1006
1007,495.1771152103364,1007
1008,487.5470257757613,1008
1009,489.92473775413055,1009
1010,504.4341808792323,1010
1011,498.5496844611865,1011
1012,509.4139774594428,1012
1013,509.9894118689437,1013
1014,516.1359134715563,1014
1015,511.8021417165454,1015
1016,509.4434909673772,1016
1017,487.303408572834,1017
1018,482.61156085654966,1018
1019,487.3548998950018,1019
1020,497.685188997624,1020
1021,493.6728990972381,1021
1022,504.134402888277,1022
1023,494.44035686890373,1023
1024,499.7600661637924,1024
1025,500.67947338181244,1025
1026,491.8999098540728,1026
1027,492.87099012097616,1027
1028,493.48408476837136,1028
1029,495.8989108405742,1029
1030,492.4458541103748,1030
1031,514.5749676416406,1031
1032,510.77636561191287,1032
1033,495.3937131640222,1033
1034,509.66331889848914,1034
1035,508.9241891436491,1035
1036,497.974074513985,1036
1037,482.4639416371048,1037
1038,506.39567867024454,1038
1039,499.4104638578324,1039
1040,475.91123582509204,1040
1041,493.4100066688862,1041
1042,483.4681105700813,1042
1043,488.59624813698633,1043
1044,493.312581682922,1044
1045,489.53108844879443,1045
1046,476.31393618240236,1046
1047,498.9226907843753,1047
1048,486.90560644704374,1048
1049,498.2512224953482,1049
1050,507.03388252942364,1050
1051,520.2707135744292,1051
1052,493.3919988487495,1052
1053,505.67329777605903,1053
1054,518.1982141343651,1054
1055,505.67673165643424,1055
1056,504.8350651951571,1056
1057,510.941719499681,1057
1058,517.7981098190762,1058
1059,520.088011938734,1059
1060,510.04924224312873,1060
1061,493.90522252567644,1061
1062,502.15706866204374,1062
1063,501.53224186456436,1063
1064,496.10657663690745,1064
1065,489.8323630140929,1065
1066,502.2141464366073,1066
1067,494.39309807398934,1067
1068,500.84807663942405,1068
1069,485.360614928686,1069
1070,527.4562101887906,1070
1071,494.83350252400453,1071
1072,517.9210324769411,1072
1073,488.3296946557225,1073
1074,508.77280816646487,1074
1075,495.3180618666149,1075
1076,502.06331898386327,1076
1077,498.34461144776617,1077
1078,494.28363165298447,1078
1079,485.7497746255917,1079
1080,493.0212827247518,1080
1081,492.7449433939147,1081
1082,477.2138518560794,1082
1083,475.19169013437886,1083
1084,477.3375183838782,1084
1085,482.27900760190073,1085
1086,481.37256652430926,1086
1087,483.79197062307753,1087
1088,486.65400339259816,1088
1089,479.6051293062235,1089
1090,474.05053951667617,1090
1091,471.69131160143274,1091
1092,476.22859693218584,1092
1093,483.0097934491174,1093
1094,481.8841952561089,1094
1095,485.91883804206566,1095
1096,484.89451823059505,1096
1097,476.43958167860944,1097
1098,471.258908560025,1098
1099,482.10796492286295,1099
1100,461.5563808030345,1100
1101,477.72397743705255,1101
1102,483.4569028923538,1102
1103,475.1886259791361,1103
1104,497.1406364527227,1104
1105,477.14213319606483,1105
1106,484.5141926252986,1106
1107,485.29390655332384,1107
1108,470.7774843842433,1108
1109,479.6878769811468,1109
1110,478.92848971837566,1110
1111,473.2985533770327,1111
1112,485.95832131306224,1112
1113,478.48513494667816,1113
1114,480.40919054403696,1114
1115,486.992949987781,1115
1116,478.6810492494336,1116
1117,492.7963539991998,1117
1118,493.48845837863826,1118
1119,485.17851441110247,1119
1120,487.4836267585222,1120
1121,492.28104170079814,1121
1122,490.5859439950211,1122
1123,489.22332914871527,1123
1124,487.2415591556114,1124
1125,542.6513343818269,1125
1126,498.09922812552077,1126
1127,499.53253332597444,1127
1128,510.20890183572294,1128
1129,501.59235701828436,1129
1130,492.0815275739287,1130
1131,490.3972060764962,1131
1132,476.48001162855735,1132
1133,494.9852359086501,1133
1134,495.5213842229125,1134
1135,489.91098876409797,1135
1136,485.4146620489703,1136
1137,491.9569856395008,1137
1138,492.7620935554405,1138
1139,455.9528068619668,1139
1140,486.6060915315652,1140
1141,484.15408240080296,1141
1142,491.9624362808537,1142
1143,513.6475302356941,1143
1144,512.4548696116516,1144
1145,514.7003705451574,1145
1146,510.1385911326654,1146
